"To","From","Average","Sim.Threshold","2010","2011","2012","2013","2014"
"Serbia","F.Y.R. Macedonia",12,10,NA,NA,12,NA,NA
"Serbia","Malta",3,7,NA,NA,6,0,NA
"Slovenia","F.Y.R. Macedonia",6,10,NA,NA,6,NA,NA
"Slovenia","Malta",0,6.66666666666667,NA,NA,0,0,0
"Spain","F.Y.R. Macedonia",0,10,NA,NA,0,NA,NA
"Spain","Malta",0.333333333333333,6.33333333333333,NA,NA,0,1,0
"Sweden","F.Y.R. Macedonia",0,10,NA,NA,0,NA,NA
"Sweden","Malta",0,6.01666666666669,NA,NA,0,0,0
"Switzerland","F.Y.R. Macedonia",0,12,NA,NA,0,NA,NA
"Switzerland","Malta",0,6,NA,NA,0,0,0
"The Netherlands","F.Y.R. Macedonia",0,10,NA,NA,0,NA,NA
"The Netherlands","Malta",4.33333333333333,6.35000000000002,NA,NA,0,8,5
"Turkey","F.Y.R. Macedonia",8,12,NA,NA,8,NA,NA
"Turkey","Malta",2,12,NA,NA,2,NA,NA
"Ukraine","F.Y.R. Macedonia",3,10,NA,NA,3,NA,NA
"Ukraine","Malta",3,6,NA,NA,7,2,0
"United Kingdom","F.Y.R. Macedonia",0,10,NA,NA,0,NA,NA
"United Kingdom","Malta",7.33333333333333,6.66666666666667,NA,NA,5,7,10
"Albania","The Netherlands",2,7,NA,NA,NA,4,0
"Armenia","Malta",3,7,NA,NA,NA,6,0
"Armenia","The Netherlands",2,7,NA,NA,NA,0,4
"Austria","Armenia",6,7.5,NA,NA,NA,0,12
"Austria","Belarus",0,7,NA,NA,NA,0,0
"Austria","Belgium",3,10,NA,NA,NA,3,NA
"Austria","The Netherlands",9,6,NA,NA,NA,8,10
"Azerbaijan","The Netherlands",0,7.5,NA,NA,NA,0,0
"Belarus","The Netherlands",1,7,NA,NA,NA,0,2
"Belgium","The Netherlands",10,6.5,NA,NA,NA,12,8
"Cyprus","The Netherlands",0,10,NA,NA,NA,0,NA
"Denmark","The Netherlands",10,7,NA,NA,NA,10,10
"Estonia","The Netherlands",9.5,7,NA,NA,NA,7,12
"F.Y.R. Macedonia","The Netherlands",4.5,7,NA,NA,NA,2,7
"Finland","The Netherlands",8,7,NA,NA,NA,8,8
"France","The Netherlands",4,7.5,NA,NA,NA,0,8
"Georgia","The Netherlands",0,7.5,NA,NA,NA,0,0
"Germany","The Netherlands",6,7.5,NA,NA,NA,0,12
"Greece","The Netherlands",4,7,NA,NA,NA,0,8
"Hungary","Armenia",5,7,NA,NA,NA,3,7
"Hungary","Belarus",0,7,NA,NA,NA,0,0
"Hungary","Belgium",4,10,NA,NA,NA,4,NA
"Hungary","The Netherlands",8.5,6.5,NA,NA,NA,5,12
"Iceland","The Netherlands",10,7.02500000000003,NA,NA,NA,8,12
"Ireland","The Netherlands",8,7,NA,NA,NA,6,10
"Israel","The Netherlands",0,7,NA,NA,NA,0,0
"Italy","Armenia",0,7,NA,NA,NA,0,0
"Italy","Belarus",0,7,NA,NA,NA,0,0
"Italy","Belgium",0,10,NA,NA,NA,0,NA
"Italy","The Netherlands",2,7,NA,NA,NA,0,4
"Lithuania","The Netherlands",8,7,NA,NA,NA,4,12
"Malta","The Netherlands",0,7,NA,NA,NA,0,0
"Moldova","The Netherlands",0,7.5,NA,NA,NA,0,0
"Montenegro","Armenia",5,6.5,NA,NA,NA,0,10
"Montenegro","Belarus",2,7,NA,NA,NA,3,1
"Montenegro","Belgium",0,12,NA,NA,NA,0,NA
"Montenegro","Finland",0,7,NA,NA,NA,0,0
"Montenegro","Georgia",2,10,NA,NA,NA,2,NA
"Montenegro","The Netherlands",0,7,NA,NA,NA,0,0
"Norway","The Netherlands",10,7,NA,NA,NA,8,12
"Romania","The Netherlands",2.5,7,NA,NA,NA,2,3
"Russia","The Netherlands",3,7.5,NA,NA,NA,3,3
"San Marino","Armenia",3.5,6.5,NA,NA,NA,1,6
"San Marino","Belarus",0,7,NA,NA,NA,0,0
"San Marino","Belgium",5,10,NA,NA,NA,5,NA
"San Marino","The Netherlands",1,6.5,NA,NA,NA,0,2
"Serbia","The Netherlands",0,10,NA,NA,NA,0,NA
"Slovenia","The Netherlands",8.5,6.5,NA,NA,NA,7,10
"Spain","The Netherlands",3.5,7,NA,NA,NA,0,7
"Sweden","The Netherlands",9,6.5,NA,NA,NA,8,10
"Switzerland","The Netherlands",7,6.5,NA,NA,NA,4,10
"Ukraine","The Netherlands",0,6.5,NA,NA,NA,0,0
"United Kingdom","The Netherlands",7,6.5,NA,NA,NA,6,8
"Albania","Montenegro",6,10,NA,NA,NA,NA,6
"Albania","Poland",0,10,NA,NA,NA,NA,0
"Albania","San Marino",3,10,NA,NA,NA,NA,3
"Armenia","Montenegro",12,10,NA,NA,NA,NA,12
"Armenia","Poland",0,10,NA,NA,NA,NA,0
"Armenia","San Marino",3,10,NA,NA,NA,NA,3
"Austria","Montenegro",0,10,NA,NA,NA,NA,0
"Austria","Poland",0,10,NA,NA,NA,NA,0
"Austria","San Marino",0,10,NA,NA,NA,NA,0
"Azerbaijan","Montenegro",0,10,NA,NA,NA,NA,0
"Azerbaijan","Poland",2,10,NA,NA,NA,NA,2
"Azerbaijan","San Marino",3,10,NA,NA,NA,NA,3
"Belarus","Montenegro",0,10,NA,NA,NA,NA,0
"Belarus","Poland",7,10,NA,NA,NA,NA,7
"Belarus","San Marino",0,10,NA,NA,NA,NA,0
"Belgium","Montenegro",0,10,NA,NA,NA,NA,0
"Belgium","Poland",0,10,NA,NA,NA,NA,0
"Belgium","San Marino",0,10,NA,NA,NA,NA,0
"Denmark","Montenegro",0,10,NA,NA,NA,NA,0
"Denmark","Poland",0,10,NA,NA,NA,NA,0
"Denmark","San Marino",0,10,NA,NA,NA,NA,0
"Estonia","Montenegro",0,10,NA,NA,NA,NA,0
"Estonia","Poland",0,10,NA,NA,NA,NA,0
"Estonia","San Marino",0,10,NA,NA,NA,NA,0
"F.Y.R. Macedonia","Montenegro",12,10,NA,NA,NA,NA,12
"F.Y.R. Macedonia","Poland",5,10,NA,NA,NA,NA,5
"F.Y.R. Macedonia","San Marino",0,10,NA,NA,NA,NA,0
"Finland","Montenegro",0,10,NA,NA,NA,NA,0
"Finland","Poland",0,10,NA,NA,NA,NA,0
"Finland","San Marino",0,10,NA,NA,NA,NA,0
"France","Montenegro",0,10,NA,NA,NA,NA,0
"France","Poland",5,12,NA,NA,NA,NA,5
"France","San Marino",0,10,NA,NA,NA,NA,0
"Georgia","Montenegro",0,10,NA,NA,NA,NA,0
"Georgia","Poland",0,10,NA,NA,NA,NA,0
"Georgia","San Marino",0,10,NA,NA,NA,NA,0
"Germany","Montenegro",0,10,NA,NA,NA,NA,0
"Germany","Poland",10,10,NA,NA,NA,NA,10
"Germany","San Marino",0,10,NA,NA,NA,NA,0
"Greece","Montenegro",0,10,NA,NA,NA,NA,0
"Greece","Poland",1,10,NA,NA,NA,NA,1
"Greece","San Marino",0,10,NA,NA,NA,NA,0
"Hungary","Montenegro",0,10,NA,NA,NA,NA,0
"Hungary","Poland",3,10,NA,NA,NA,NA,3
"Hungary","San Marino",4,10,NA,NA,NA,NA,4
"Iceland","Montenegro",0,10,NA,NA,NA,NA,0
"Iceland","Poland",3,10,NA,NA,NA,NA,3
"Iceland","San Marino",0,10,NA,NA,NA,NA,0
"Ireland","Montenegro",0,10,NA,NA,NA,NA,0
"Ireland","Poland",0,10,NA,NA,NA,NA,0
"Ireland","San Marino",0,10,NA,NA,NA,NA,0
"Israel","Montenegro",0,10,NA,NA,NA,NA,0
"Israel","Poland",0,10,NA,NA,NA,NA,0
"Israel","San Marino",0,10,NA,NA,NA,NA,0
"Italy","Montenegro",0,10,NA,NA,NA,NA,0
"Italy","Poland",8,10,NA,NA,NA,NA,8
"Italy","San Marino",0,10,NA,NA,NA,NA,0
"Lithuania","Montenegro",0,10,NA,NA,NA,NA,0
"Lithuania","Poland",0,10,NA,NA,NA,NA,0
"Lithuania","San Marino",0,10,NA,NA,NA,NA,0
"Malta","Montenegro",0,10,NA,NA,NA,NA,0
"Malta","Poland",0,10,NA,NA,NA,NA,0
"Malta","San Marino",0,10,NA,NA,NA,NA,0
"Moldova","Montenegro",0,10,NA,NA,NA,NA,0
"Moldova","Poland",2,10,NA,NA,NA,NA,2
"Moldova","San Marino",1,10,NA,NA,NA,NA,1
"Montenegro","Austria",2,10,NA,NA,NA,NA,2
"Montenegro","Poland",4,10,NA,NA,NA,NA,4
"Montenegro","San Marino",0,10,NA,NA,NA,NA,0
"Montenegro","Slovenia",8,10,NA,NA,NA,NA,8
"Montenegro","Switzerland",5,10,NA,NA,NA,NA,5
"Norway","Montenegro",0,10,NA,NA,NA,NA,0
"Norway","Poland",2,10,NA,NA,NA,NA,2
"Norway","San Marino",0,10,NA,NA,NA,NA,0
"Poland","Malta",0,10,NA,NA,NA,NA,0
"Poland","Montenegro",0,10,NA,NA,NA,NA,0
"Poland","San Marino",0,10,NA,NA,NA,NA,0
"Poland","The Netherlands",12,10,NA,NA,NA,NA,12
"Portugal","Montenegro",0,10,NA,NA,NA,NA,0
"Portugal","Poland",0,10,NA,NA,NA,NA,0
"Portugal","San Marino",0,10,NA,NA,NA,NA,0
"Portugal","The Netherlands",10,10,NA,NA,NA,NA,10
"Romania","Montenegro",0,10,NA,NA,NA,NA,0
"Romania","Poland",0,10,NA,NA,NA,NA,0
"Romania","San Marino",0,10,NA,NA,NA,NA,0
"Russia","Montenegro",0,12,NA,NA,NA,NA,0
"Russia","Poland",0,10,NA,NA,NA,NA,0
"Russia","San Marino",0,10,NA,NA,NA,NA,0
"San Marino","Montenegro",0,10,NA,NA,NA,NA,0
"San Marino","Poland",0,10,NA,NA,NA,NA,0
"Slovenia","Montenegro",7,10,NA,NA,NA,NA,7
"Slovenia","Poland",1,10,NA,NA,NA,NA,1
"Slovenia","San Marino",0,10,NA,NA,NA,NA,0
"Spain","Montenegro",0,10,NA,NA,NA,NA,0
"Spain","Poland",0,10,NA,NA,NA,NA,0
"Spain","San Marino",0,10,NA,NA,NA,NA,0
"Sweden","Montenegro",0,10,NA,NA,NA,NA,0
"Sweden","Poland",2,10,NA,NA,NA,NA,2
"Sweden","San Marino",0,10,NA,NA,NA,NA,0
"Switzerland","Montenegro",0,10,NA,NA,NA,NA,0
"Switzerland","Poland",0,10,NA,NA,NA,NA,0
"Switzerland","San Marino",0,10,NA,NA,NA,NA,0
"The Netherlands","Montenegro",0,10,NA,NA,NA,NA,0
"The Netherlands","Poland",0,10,NA,NA,NA,NA,0
"The Netherlands","San Marino",0,10,NA,NA,NA,NA,0
"Ukraine","Montenegro",0,10,NA,NA,NA,NA,0
"Ukraine","Poland",7,12,NA,NA,NA,NA,7
"Ukraine","San Marino",0,10,NA,NA,NA,NA,0
"United Kingdom","Montenegro",0,10,NA,NA,NA,NA,0
"United Kingdom","Poland",0,10,NA,NA,NA,NA,0
"United Kingdom","San Marino",0,10,NA,NA,NA,NA,0
